dependency_id,record_a,record_b,relationship,dependency_level,reason,review_status
DEP_72E946AC1334149B854CF5AD,REC_EBD3D0025C69371099C6877C,REC_C2900A72FA441FF027EA7DF7,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_0087817DB8B09EFF31F6052E,REC_6779EC66DACBFB80DC4EB609,REC_9A3642F62A7A7DDA41B50185,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_2953607C7442DAF27013D18B,REC_36D41167FD2B31CB15DD3763,REC_D9DB262BFE34733D13E6BF3F,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_03B596214318DB9A93B1772B,REC_FB255A18DDE7B0CFAF0996A5,REC_ACD167BA5B07DB1EFF757790,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_E005AC9B3F77461A61884E30,REC_FB255A18DDE7B0CFAF0996A5,REC_23FC89E1D042FEAFDB6CA7CE,UNKNOWN,PARTIALLY_DEPENDENT,"Open Targets drug/candidate information may use ChEMBL, but exact record-level overlap is not present in the integrated summary.",RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_009DD6C45B2615EA2B8BC624,REC_23FC89E1D042FEAFDB6CA7CE,REC_ACD167BA5B07DB1EFF757790,UNKNOWN,PARTIALLY_DEPENDENT,Open Targets tractability may use ChEMBL-derived information; exact shared records cannot be resolved from gene-level summaries.,RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_51586666464FDE1A089B8BA7,REC_3C9766CAEF05C1E9E012EC63,REC_D4975DDC02918343C3892850,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_F7A944EFA5C7254C294DF8D3,REC_7A73F70DEB8DA6E26AC8E294,REC_DA3DDAAA475FC04BB813BD2E,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_9BF047EB0A037B35F06C8B76,REC_7A73F70DEB8DA6E26AC8E294,REC_59971DBEEEBF19D3286E27EA,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_36F9B622C9EC01F0CCD79D0F,REC_DA3DDAAA475FC04BB813BD2E,REC_59971DBEEEBF19D3286E27EA,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_E35C4A6C10F00359895B29FE,REC_7D53582ACDC4253F74004ED8,REC_333D72160CF35ADA27F2D9F9,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_1207F9532574A8D3EDAD5947,REC_A0CEA63760176FA43278CBCC,REC_741A45D22735F37492317D90,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_DE7256411040792F79FCCD55,REC_A0CEA63760176FA43278CBCC,REC_62565E14C4103C15729D8FB1,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_0235C2AED7CE8DB27C6106EC,REC_A0CEA63760176FA43278CBCC,REC_7F57183E0B46C17363F55221,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and safety records share the Open Targets delivery source and may share target annotations or literature.,RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_3D5A5E97A15ED0FDF0FEA874,REC_741A45D22735F37492317D90,REC_62565E14C4103C15729D8FB1,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_6C3B68DD588704C445D44C75,REC_741A45D22735F37492317D90,REC_7F57183E0B46C17363F55221,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate and safety summaries share a Platform release; exact upstream record overlap is unresolved.,RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_244DCCC1655DAC8EFD520381,REC_62565E14C4103C15729D8FB1,REC_7F57183E0B46C17363F55221,SAME_SOURCE,PARTIALLY_DEPENDENT,Tractability and safety are separate blocks but share the Open Targets target object and may reference overlapping pharmacology or literature.,REVIEWED_TASK013
DEP_621B3BC3A2DCF2FE64CF7311,REC_741A45D22735F37492317D90,REC_FA234071C9CC8A1FD812ACB8,UNKNOWN,PARTIALLY_DEPENDENT,"Open Targets drug/candidate information may use ChEMBL, but exact record-level overlap is not present in the integrated summary.",RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_0392050C258640AE9C404F2D,REC_FA234071C9CC8A1FD812ACB8,REC_62565E14C4103C15729D8FB1,UNKNOWN,PARTIALLY_DEPENDENT,Open Targets tractability may use ChEMBL-derived information; exact shared records cannot be resolved from gene-level summaries.,RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_F948054CD1DBD46C8EC565E4,REC_50FC285DB3C1BB4CA970CB79,REC_37C109472BB93A51491637DB,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_F4EC0D209267F8CA7D3784DB,REC_677618C1C4EFD2A6DC729C64,REC_373E8C3A2F1D00D66CF8C7FC,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_D2B668308FB282FE30B0391E,REC_677618C1C4EFD2A6DC729C64,REC_A747C3691B67C10F70400AD2,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_1C026574FDE1A8D3D282BCDD,REC_373E8C3A2F1D00D66CF8C7FC,REC_A747C3691B67C10F70400AD2,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_47D69D0CC03F375E8E9A8264,REC_373E8C3A2F1D00D66CF8C7FC,REC_C46B2084FD956C320651F625,UNKNOWN,PARTIALLY_DEPENDENT,"Open Targets drug/candidate information may use ChEMBL, but exact record-level overlap is not present in the integrated summary.",RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_3D381421995758AC986325B0,REC_C46B2084FD956C320651F625,REC_A747C3691B67C10F70400AD2,UNKNOWN,PARTIALLY_DEPENDENT,Open Targets tractability may use ChEMBL-derived information; exact shared records cannot be resolved from gene-level summaries.,RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_8A2B52ACD107EE483B3601CD,REC_449D0357B183E2B2DD2A5A68,REC_EE7EB9569D1F033D1E10F121,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_29ABC2F8B64D255C91C6B990,REC_46D1C319F129E7E0A147DFC9,REC_DC5A42CAAFF28CEF6E41796A,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_712AB079095AB40375530316,REC_46D1C319F129E7E0A147DFC9,REC_3FA13DF35DBFD74689C7CE85,UNKNOWN,PARTIALLY_DEPENDENT,"Open Targets drug/candidate information may use ChEMBL, but exact record-level overlap is not present in the integrated summary.",RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_1773863752ED62857B4CB318,REC_3FA13DF35DBFD74689C7CE85,REC_DC5A42CAAFF28CEF6E41796A,UNKNOWN,PARTIALLY_DEPENDENT,Open Targets tractability may use ChEMBL-derived information; exact shared records cannot be resolved from gene-level summaries.,RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_F9483A87604A154515BAD489,REC_40C450E3860AFB5A8655970C,REC_2C8C78F779DBF46EFCBADA82,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_2CD40BF9387FD6A72A349E52,REC_665D60375CA95FEDC5316771,REC_DD4524DEBECDFAD3D89F6ED1,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_DBF75763C9A62120DFA0A739,REC_4E43152702524D882561E79C,REC_EA6D45C9883C7FEC043B67A8,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_BB877F8F7F63E6F1B8C2791B,REC_AD1D23A4A13F5060C4CCC956,REC_691A16A677E6835654FDBA43,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_B8C4C317DF378D11C9741BC9,REC_5973FF99625661BBA995B256,REC_84BC3848D93F47FB62E14824,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_48C7C450C3B09A583ED40C07,REC_5973FF99625661BBA995B256,REC_25AB05AB6BE2D2D4B1F71469,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_D83E16144D2739132BD5B83F,REC_84BC3848D93F47FB62E14824,REC_25AB05AB6BE2D2D4B1F71469,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_220B931A10FFA7CBF58D5FC4,REC_351E1B48166E61BE81165FDD,REC_44DDC0568E6B429F66E354E5,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_88653E625B62FC3C662536E4,REC_A0AC3D3FBFED3F3C89AFF9AC,REC_AFE6E3F3552D891877AE11DE,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_76E6D5D0E4F89DD2B46CE3FF,REC_8486D83FE1FDF1109A9094EC,REC_6CB0481F8A138999918736C1,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_871A527671647878E4AC98D7,REC_8486D83FE1FDF1109A9094EC,REC_C05DD04F12CD8A763176EE45,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_5CC10514F8808F4EB8909590,REC_6CB0481F8A138999918736C1,REC_C05DD04F12CD8A763176EE45,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_856A9DC6A39E2130FA09BA23,REC_CDBA9F63409925AA174D68A7,REC_F81C014C87833B3ACA2C3874,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_5EB5467F2A39EE0F19BAEE61,REC_63A7A217808DD9BAA3A1E557,REC_6375051B5A0A75F0ECE92D7B,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_E95E5060FF98EF851513560D,REC_675CE14010B50B7398F3EFAD,REC_FF789F001FC0FA71E3A37754,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_E190C4CAB2F2489530DED121,REC_1399E2B613D588BB6B3370BD,REC_C52FDDEB2E9BA852FB9CD870,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_3529292B542F4A3198121C92,REC_97D05F349A2874152C23E19E,REC_81D0967EC59AA4CCE438629C,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_7ED62BD92134F132D8C5E4B6,REC_52F81B2FBF729F7085914FC9,REC_18B6577DBF5FEE7899E5DCFE,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_2F13CF7441276FB69AFE6625,REC_52F81B2FBF729F7085914FC9,REC_0B1A4986046A1547F5B6B2A4,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_0E1736E63BBBB30BC1B76786,REC_18B6577DBF5FEE7899E5DCFE,REC_0B1A4986046A1547F5B6B2A4,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_9092B26B9C844404566A326F,REC_FAF7FBAD9C9A4EDC3CA9BF76,REC_7F859D2CDEF4062CC49AE1E8,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_EB9F73315659F3FBA0DCF463,REC_DF4AA2BB22E0081630A45508,REC_6C296A4FA6E8CD60E4144FC9,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_6F429E74F5285BA2343D2BF0,REC_D49342915242B13634C083C4,REC_6429862714F286D468DEAD82,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_29DB691C62A4230B91B6C4C9,REC_659BAA9A84448650BE77BAE4,REC_1BCB7DC73584170093AA4DCD,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_22CC54A40E2D62EBDB1DA3A4,REC_659BAA9A84448650BE77BAE4,REC_7CC2B05222ACD22CF415FDE2,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_A3B31F163710558D205B8916,REC_1BCB7DC73584170093AA4DCD,REC_7CC2B05222ACD22CF415FDE2,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_AAA0A3BB8AFA86B61F4E2567,REC_22B36E3C8D4B45B01AC06102,REC_2D2D2F92E20F9FCBB48DD14B,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_F6DCF45BF36A79A02B9E432C,REC_701B1CE14E6BA25ABC095DC8,REC_543C9ADE2F8536DFEB7A4F5F,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_B00DF213D89C2CD3DBCB2CC7,REC_E69415BA1E9317370A821DDF,REC_7BED2E966DAF86D3CE5C2CDB,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_9277BDEAC67FA96060230117,REC_96EA685385460EB9512E847A,REC_7D7EA09F3B203B1AAEA5EFC9,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_C7843F1161E9F7B5E87EBD3D,REC_0A8658025D7425E10374B7D5,REC_4FF614A27B891038B43CA915,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_7FC50A09422316F52F4FE144,REC_0A8658025D7425E10374B7D5,REC_095B9B8A8C560F0FD1F46245,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_E07EAD39F547C8729506667C,REC_4FF614A27B891038B43CA915,REC_095B9B8A8C560F0FD1F46245,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_4FD52EDBA8F0800621A81A57,REC_4FF614A27B891038B43CA915,REC_B9725F37D9ABB205BABA37E2,UNKNOWN,PARTIALLY_DEPENDENT,"Open Targets drug/candidate information may use ChEMBL, but exact record-level overlap is not present in the integrated summary.",RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_4AB46E93796E4491BF948FC3,REC_B9725F37D9ABB205BABA37E2,REC_095B9B8A8C560F0FD1F46245,UNKNOWN,PARTIALLY_DEPENDENT,Open Targets tractability may use ChEMBL-derived information; exact shared records cannot be resolved from gene-level summaries.,RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_7ED9B1694E4E0676CF56F3E4,REC_25115D413138A2ED1E6752EB,REC_09F0F85D478E7BF7D859D7EA,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_EEE0129C7EA6D0E3318106CB,REC_4B611C3D4F44C49F649D45D9,REC_EDC8808FE719C9FC062B17DD,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_44C7212A9D0B842A9A32B501,REC_1440962F04B4099C87C9C962,REC_4224BEFD60D58A3D2AD519EC,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_E92D947B33A85843C2983B84,REC_1440962F04B4099C87C9C962,REC_10EED878C9BEA4291EAEA168,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_F941D63B9B825EF6094A1BC2,REC_4224BEFD60D58A3D2AD519EC,REC_10EED878C9BEA4291EAEA168,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_E3037F1DA556DA33C8D607EF,REC_9368303B622BFF3603E74F3D,REC_39B133882ABF3B2FAD4AEAB8,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_86ED5B97F333CED0C5D387B7,REC_F615DC367A27B1F532669CC4,REC_17D0D258876837F44C4B79B4,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_541B4B178A0EBA413976B908,REC_210DF340A0C8B87B900A5EF4,REC_7321C45D9687899D3C057D0A,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_40551C3C39302246362CF72A,REC_210DF340A0C8B87B900A5EF4,REC_BE2FB0899FD96DD6D3B664F4,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_3C0AD95D2EA127990A61C134,REC_7321C45D9687899D3C057D0A,REC_BE2FB0899FD96DD6D3B664F4,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_EB0A60D518174DCDAAF28630,REC_7321C45D9687899D3C057D0A,REC_82236FAA826A366EA38D486D,UNKNOWN,PARTIALLY_DEPENDENT,"Open Targets drug/candidate information may use ChEMBL, but exact record-level overlap is not present in the integrated summary.",RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_62918AA055E9EA561949BCC4,REC_82236FAA826A366EA38D486D,REC_BE2FB0899FD96DD6D3B664F4,UNKNOWN,PARTIALLY_DEPENDENT,Open Targets tractability may use ChEMBL-derived information; exact shared records cannot be resolved from gene-level summaries.,RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_67FF3CBC03D0D40A2D2FB6E5,REC_22672FC0046F5AB5E0B05EE9,REC_582164484D3EA4FF1DC4A4F5,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_36BBB6CC420E6CDE18F8C17F,REC_8F4E1792F614EF604A04E649,REC_8B92733A6060735E1EACDEF7,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_E0E288FD3A2E4EF2BAD69B70,REC_71E20D093CF2244294E36CA1,REC_09C54F960708D26E3D4A359E,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_E7A0B8181B91DA92C57C3CFE,REC_E90996B46A40803A8BAC8400,REC_6F14A4D9757306C8E94B5A87,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
